experiment,instance_id,instance_type,n,seed,solver,status,route,cost,optimum_cost,relative_gap,valid_route,finite_edges,runtime_s,rss_before_mb,rss_after_mb,rss_delta_mb,tau,n_layers,exact_optimum_available,metadata_json
tau_sweep,tau_sweep_random_symmetric_n5_seed1,random_symmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",206.9505513353049,206.9505513353049,0.0,True,True,0.0079639000000497,263.40234375,263.40234375,0.0,2.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 70.40629316258583, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 2.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n5_seed1,random_symmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",206.9505513353049,206.9505513353049,0.0,True,True,0.0076948999999331,263.40234375,263.40234375,0.0,3.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 70.40629316258583, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 3.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n5_seed1,random_symmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",206.9505513353049,206.9505513353049,0.0,True,True,0.007567999999992,263.40234375,263.40234375,0.0,4.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 70.40629316258583, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 4.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n5_seed1,random_symmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",206.9505513353049,206.9505513353049,0.0,True,True,0.0079283999998551,263.40234375,263.40234375,0.0,5.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 70.40629316258583, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 5.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n5_seed1,random_symmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",206.9505513353049,206.9505513353049,0.0,True,True,0.0080892999999377,263.40234375,263.41796875,0.015625,6.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 70.40629316258583, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 6.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n5_seed1,random_symmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",206.9505513353049,206.9505513353049,0.0,True,True,0.0076158000001669,263.41796875,263.41796875,0.0,7.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 70.40629316258583, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 7.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n5_seed1,random_symmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",206.9505513353049,206.9505513353049,0.0,True,True,0.0076038000001972,263.421875,263.421875,0.0,8.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 70.40629316258583, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 8.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n5_seed1,random_symmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",206.9505513353049,206.9505513353049,0.0,True,True,0.0078757999999652,263.421875,263.421875,0.0,9.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 70.40629316258583, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n5_seed1,random_symmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",206.9505513353049,206.9505513353049,0.0,True,True,0.0073864999999386,263.421875,263.43359375,0.01171875,10.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 70.40629316258583, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 10.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n5_seed1,random_symmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",206.9505513353049,206.9505513353049,0.0,True,True,0.0080656999998609,263.4375,263.453125,0.015625,12.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 70.40629316258583, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 12.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n5_seed1,random_asymmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",176.35462293795194,176.35462293795194,0.0,True,True,0.0075257000003148,263.453125,263.453125,0.0,2.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 2.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n5_seed1,random_asymmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",176.35462293795194,176.35462293795194,0.0,True,True,0.0074972000002162,263.453125,263.453125,0.0,3.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 3.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n5_seed1,random_asymmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",176.35462293795194,176.35462293795194,0.0,True,True,0.0073173999999198,263.453125,263.453125,0.0,4.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 4.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n5_seed1,random_asymmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",176.35462293795194,176.35462293795194,0.0,True,True,0.0073922999999922,263.453125,263.453125,0.0,5.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 5.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n5_seed1,random_asymmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",176.35462293795194,176.35462293795194,0.0,True,True,0.0079250999997384,263.453125,263.47265625,0.01953125,6.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 6.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n5_seed1,random_asymmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",176.35462293795194,176.35462293795194,0.0,True,True,0.007384600000023,263.4765625,263.4765625,0.0,7.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 7.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n5_seed1,random_asymmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",176.35462293795194,176.35462293795194,0.0,True,True,0.0081171000001631,263.4765625,263.4765625,0.0,8.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 8.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n5_seed1,random_asymmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",176.35462293795194,176.35462293795194,0.0,True,True,0.0077024000001983,263.4765625,263.48046875,0.00390625,9.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n5_seed1,random_asymmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",176.35462293795194,176.35462293795194,0.0,True,True,0.0078244999999697,263.48046875,263.51953125,0.0390625,10.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 10.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n5_seed1,random_asymmetric,5,1,tn_exact,ok,"[4, 1, 3, 0, 2]",176.35462293795194,176.35462293795194,0.0,True,True,0.0075557999998636,263.51953125,263.54296875,0.0234375,12.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 5, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 12.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n5_seed2,euclidean,5,2,tn_exact,ok,"[4, 2, 1, 3, 0]",2245.3659766460946,2245.3659766460946,0.0,True,True,0.0071443000001636,263.54296875,263.54296875,0.0,2.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 2.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n5_seed2,euclidean,5,2,tn_exact,ok,"[4, 2, 1, 3, 0]",2245.3659766460946,2245.3659766460946,0.0,True,True,0.0073424000001978,263.54296875,263.54296875,0.0,3.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 3.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n5_seed2,euclidean,5,2,tn_exact,ok,"[4, 2, 1, 3, 0]",2245.3659766460946,2245.3659766460946,0.0,True,True,0.0078263999998853,263.54296875,263.54296875,0.0,4.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 4.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n5_seed2,euclidean,5,2,tn_exact,ok,"[4, 2, 1, 3, 0]",2245.3659766460946,2245.3659766460946,0.0,True,True,0.0075346999997236,263.54296875,263.5625,0.01953125,5.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 5.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n5_seed2,euclidean,5,2,tn_exact,ok,"[4, 2, 1, 3, 0]",2245.3659766460946,2245.3659766460946,0.0,True,True,0.0078023999999459,263.5625,263.57421875,0.01171875,6.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 6.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n5_seed2,euclidean,5,2,tn_exact,ok,"[4, 2, 1, 3, 0]",2245.3659766460946,2245.3659766460946,0.0,True,True,0.0079862999996294,263.57421875,263.57421875,0.0,7.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 7.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n5_seed2,euclidean,5,2,tn_exact,ok,"[4, 2, 1, 3, 0]",2245.3659766460946,2245.3659766460946,0.0,True,True,0.0073357999999643,263.57421875,263.57421875,0.0,8.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 8.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n5_seed2,euclidean,5,2,tn_exact,ok,"[4, 2, 1, 3, 0]",2245.3659766460946,2245.3659766460946,0.0,True,True,0.0074373999996169,263.57421875,263.578125,0.00390625,9.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 9.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n5_seed2,euclidean,5,2,tn_exact,ok,"[4, 2, 1, 3, 0]",2245.3659766460946,2245.3659766460946,0.0,True,True,0.0079763000003367,263.578125,263.64453125,0.06640625,10.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 10.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n5_seed2,euclidean,5,2,tn_exact,ok,"[4, 2, 1, 3, 0]",2245.3659766460946,2245.3659766460946,0.0,True,True,0.0081360999997741,263.64453125,263.671875,0.02734375,12.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 5, ""points"": [[261.6121342493164, 298.4911434141233], [814.2257405942803, 91.91594213509691], [600.100525965654, 728.5605268117946], [187.90107336660344, 55.14662733306819], [274.9693679060381, 657.4330148755926]], ""scale"": 1000.0, ""seed"": 2, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 789.553461606053, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 12.0, ""valid_route"": true}"
